true_label,predicted_label,confidence,entropy,margin
1,0,0.9804974854195526,0.09609662393320165,0.9609949708391051
0,1,0.8082992489289383,0.48867969486912555,0.6165984978578766
0,0,0.9396716350923937,0.22787007588523508,0.8793432701847873
0,1,0.8160872171874548,0.4772750524624287,0.6321744343749097
1,0,0.9593002110546778,0.17016177363657597,0.9186004221093556
1,0,0.9769026738589238,0.10986011745744083,0.9538053477178476
1,0,0.990846850949872,0.052072875445484945,0.981693701899744
0,1,0.8099029605601671,0.48636364224754686,0.6198059211203341
0,1,0.8021102536843245,0.4974630376775235,0.6042205073686491
0,1,0.7786980488718452,0.52855086513128,0.5573960977436905
1,0,0.6841065760390109,0.6237351978670641,0.3682131520780218
0,1,0.7626233763093037,0.5480371032263702,0.5252467526186073
1,0,0.9904988366134503,0.05369654057514845,0.9809976732269006
1,0,0.9381870185164575,0.2319271365383483,0.876374037032915
1,0,0.9808119308028732,0.09486217979860448,0.9616238616057463
1,1,0.809099839073903,0.48752557781822076,0.6181996781478061
0,1,0.7894884801574428,0.5146336081410885,0.5789769603148857
0,1,0.8089909547481159,0.4876827871118174,0.6179819094962318
1,1,0.7955021125904569,0.506574948825958,0.5910042251809139
1,0,0.9749816581103162,0.11697403888171412,0.9499633162206323
1,0,0.9593002119831359,0.170161770702666,0.9186004239662716
1,1,0.7770196106246083,0.5306543412745793,0.5540392212492167
1,0,0.9621760143430648,0.16096590126665855,0.9243520286861295
1,0,0.9926474137203928,0.043446563322643426,0.9852948274407857
1,0,0.9612490910121063,0.16395394790018405,0.9224981820242127
1,0,0.6812421995246571,0.6259295745288185,0.36248439904931434
1,0,0.6841065760390109,0.6237351978670641,0.3682131520780218
0,1,0.7755400637345905,0.532495073292151,0.5510801274691811
1,0,0.9845482992886433,0.07976585489593191,0.9690965985772865
0,1,0.7808980749411696,0.5257689458223661,0.5617961498823392
1,0,0.6845176386978387,0.6234171750800713,0.3690352773956772
0,1,0.7954856358216419,0.5065973302956119,0.5909712716432837
0,1,0.7865609709314981,0.5184776244871603,0.5731219418629965
1,0,0.9731254234391276,0.12370408554236123,0.9462508468782551
0,0,0.9794865401635742,0.10003073682481026,0.9589730803271483
0,1,0.7782485139681704,0.5291158368310824,0.5564970279363408
0,1,0.8023499119605298,0.4971274463047545,0.6046998239210598
1,0,0.6726230739953528,0.6323054331181501,0.3452461479907056
1,1,0.7947643592488743,0.5075754532864074,0.589528718497749
1,0,0.9729769268254868,0.12423666838701045,0.9459538536509736
1,0,0.9725081714444481,0.12591237739928784,0.9450163428888961
0,0,0.9384644575163071,0.23117188340889525,0.8769289150326143
0,1,0.7948792185608985,0.5074199063250694,0.5897584371217971
1,0,0.9319108838515955,0.24866779960417762,0.863821767703191
0,1,0.7948488058951269,0.5074611002179904,0.5896976117902537
0,0,0.9606085471116317,0.1660053066404834,0.9212170942232635
0,1,0.8222142353865322,0.4680192745072616,0.6444284707730643
1,0,0.938426726628316,0.23127467379651148,0.8768534532566319
0,1,0.804151710669758,0.4945927830351611,0.6083034213395161
0,1,0.7871678940336747,0.5176849053159931,0.5743357880673492
1,0,0.9902037475449628,0.05506317910634922,0.9804074950899254
0,1,0.7876529070646714,0.5170498359249278,0.5753058141293429
0,1,0.8303205929105474,0.45537750777647523,0.6606411858210949
1,0,0.9838626706418119,0.08259904419919481,0.9677253412836239
0,1,0.8020752794162366,0.49751198157301557,0.6041505588324732
1,0,0.9382905875279346,0.23164535329072258,0.8765811750558692
1,0,0.9874222992396176,0.06753614572879985,0.974844598479235
1,1,0.779527675725475,0.5275051166867594,0.5590553514509503
0,0,0.9659819995212207,0.14844299642601755,0.9319639990424413
1,0,0.6905074973011418,0.6186940038171886,0.38101499460228344
1,0,0.6809572084735076,0.6261458343529771,0.3619144169470151
1,0,0.9324759297778802,0.2471868799154361,0.8649518595557605
0,0,0.933662943076756,0.24405929342524596,0.8673258861535119
0,1,0.7883263339897605,0.5161657273361127,0.5766526679795209
0,1,0.8937257775281584,0.3386540909778185,0.7874515550563169
1,0,0.9834720832590201,0.08419972875337217,0.9669441665180404
0,1,0.781772839909258,0.5246549620199262,0.5635456798185162
1,0,0.9687209428406539,0.1391605664274413,0.9374418856813079
1,0,0.9773062175384571,0.108345350183461,0.9546124350769143
1,0,0.9752718870381039,0.11590925246698297,0.9505437740762076
0,1,0.7949734590464324,0.5072922217547804,0.5899469180928647
1,0,0.9758679591681553,0.11371139647660974,0.9517359183363105
1,0,0.9814348953447716,0.09240095824526434,0.9628697906895431
1,0,0.9756350900212925,0.11457181492162205,0.951270180042585
0,1,0.7867881029276659,0.5181812182173494,0.5735762058553319
1,0,0.988583487768924,0.06241366624171988,0.9771669755378479
1,0,0.9621760143430648,0.16096590126665855,0.9243520286861295
0,1,0.7875980890181956,0.517121684375487,0.5751961780363913
0,0,0.9586096991854236,0.17233770480270863,0.9172193983708472
0,1,0.7803914735777493,0.5264120397604459,0.5607829471554985
1,0,0.9695884891525817,0.1361697236597376,0.9391769783051634
1,1,0.779526965236292,0.5275060139734613,0.5590539304725841
1,1,0.7721405037827336,0.5366769829931204,0.5442810075654672
1,0,0.9868645064921074,0.06995754450172574,0.973729012984215
1,0,0.9612490910121063,0.16395394790018405,0.9224981820242127
1,0,0.9685086535469942,0.13988861944041298,0.9370173070939883
0,0,0.9599382663916686,0.16814029086614182,0.9198765327833371
1,0,0.9721520830930555,0.12717982335171427,0.944304166186111
1,0,0.9756542952655889,0.11450094087302012,0.9513085905311778
1,0,0.6811369076866921,0.6260095167147972,0.3622738153733844
0,1,0.7788184196447656,0.5283993851834413,0.5576368392895311
1,0,0.6641687702541292,0.6382315567415089,0.3283375405082585
0,0,0.9397930921239039,0.2275364577069589,0.8795861842478078
1,0,0.6899820919537571,0.6191149922493762,0.3799641839075145
0,1,0.815475793579955,0.47818486575059316,0.6309515871599101
1,0,0.9381613936753422,0.23199682624075155,0.8763227873506844
1,0,0.9602909305026963,0.16701845027515183,0.9205818610053927
0,0,0.9644335256992009,0.15358862373927157,0.9288670513984019
0,1,0.781709669594508,0.524735557395315,0.5634193391890162
0,0,0.9396364245172273,0.22796674361789176,0.8792728490344544
0,0,0.9385782408256373,0.23086175382633664,0.8771564816512747
0,1,0.9299974658663901,0.2536455018887742,0.8599949317327803
1,0,0.9818934843464301,0.09057558170781504,0.9637869686928602
1,1,0.8091688545580944,0.4874258921855357,0.6183377091161888
0,0,0.6825231820631232,0.6249529048251857,0.36504636412624636
1,0,0.9773062175384571,0.108345350183461,0.9546124350769143
1,0,0.9590122638929925,0.1710706218182651,0.9180245277859853
1,0,0.6803905962626428,0.6265746864839834,0.36078119252528545
1,1,0.7787834119570267,0.5284434490911699,0.5575668239140535
1,0,0.9863124073683133,0.07233058128154214,0.9726248147366267
1,1,0.7504863343400144,0.5618002207405902,0.5009726686800291
0,1,0.7884598320975057,0.5159901417566684,0.5769196641950114
0,0,0.9399590755288952,0.22708011278354895,0.8799181510577904
0,1,0.7871501316703383,0.5177081364433208,0.5743002633406766
1,0,0.6777936375751732,0.6285213791554258,0.35558727515034627
1,0,0.961593050280356,0.1628478748057972,0.9231861005607119
1,0,0.9762953970365942,0.11212606584165627,0.9525907940731884
0,1,0.8160872171874548,0.4772750524624287,0.6321744343749097
0,1,0.8090826882397925,0.4875503456160802,0.6181653764795849
1,0,0.6963639592996618,0.6139137055764614,0.3927279185993234
1,0,0.9731254234391276,0.12370408554236123,0.9462508468782551
